"company_id","health_score","churn_probability","risk_level","activities_last_30d","activities_last_7d","days_since_last_activity","days_to_contract_end","inactive_user","dormant_user","action_priority","primary_risk_factor","recommended_action"
152044,63.8,0.362,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
140863,63.8,0.362,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
127220,63.8,0.362,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
1848,63.8,0.362,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
134897,63.8,0.362,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
147374,63.8,0.362,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
4886,63.8,0.362,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
752,63.8,0.362,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
126114,63.8,0.362,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
133348,63.8,0.362,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
141907,63.8,0.362,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143304,63.8,0.362,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
125046,63.8,0.362,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
151459,63.8,0.362,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
127554,63.8,0.362,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
126054,63.8,0.362,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
8439,64,0.36,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
120626,64,0.36,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
130248,64,0.36,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
146886,64,0.36,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
127154,64,0.36,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
148201,64,0.36,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
145392,64,0.36,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
153539,64,0.36,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
146065,64,0.36,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
128642,64,0.36,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
128243,64,0.36,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
137157,64,0.36,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
130061,64,0.36,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
129899,64,0.36,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
2610,64,0.36,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
121789,64,0.36,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
125283,64,0.36,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
153276,64,0.36,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
144516,64,0.36,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
129093,64,0.36,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
127520,64,0.36,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
8353,64.2,0.358,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
128023,64.2,0.358,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
1540,64.2,0.358,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
124712,64.2,0.358,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
125492,64.2,0.358,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
137856,64.2,0.358,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
123222,64.2,0.358,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
126065,64.2,0.358,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
125768,64.2,0.358,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
152481,64.2,0.358,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
120277,64.2,0.358,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
154414,64.2,0.358,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
155599,64.2,0.358,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
122244,64.2,0.358,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
149163,64.4,0.356,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
8846,64.4,0.356,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
127244,64.4,0.356,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
130243,64.4,0.356,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
137080,64.4,0.356,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
142008,64.4,0.356,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143628,64.4,0.356,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
148216,64.4,0.356,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
125867,64.4,0.356,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
1255,64.4,0.356,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
121773,64.4,0.356,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
129616,64.4,0.356,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
145923,64.4,0.356,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
1525,64.4,0.356,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
156093,64.4,0.356,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
141303,64.4,0.356,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
122966,64.4,0.356,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
7626,64.4,0.356,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
153555,64.4,0.356,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
2370,64.6,0.354,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
3666,64.6,0.354,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
5597,64.6,0.354,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
9189,64.6,0.354,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
120118,64.6,0.354,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
132059,64.6,0.354,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
140334,64.6,0.354,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
146611,64.6,0.354,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
150791,64.6,0.354,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
126986,64.6,0.354,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
121649,64.6,0.354,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
128359,64.6,0.354,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
6481,64.6,0.354,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
128156,64.6,0.354,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
130422,64.6,0.354,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
127815,64.6,0.354,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
124371,64.6,0.354,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
133435,64.6,0.354,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
7245,64.6,0.354,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
9060,64.8,0.352,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
124620,64.8,0.352,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
125381,64.8,0.352,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
126650,64.8,0.352,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
136392,64.8,0.352,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
8109,64.8,0.352,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
156841,64.8,0.352,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
132689,64.8,0.352,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
159929,64.8,0.352,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
149726,64.8,0.352,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
125821,64.8,0.352,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
143104,64.8,0.352,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
140153,64.8,0.352,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
126024,64.8,0.352,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
121852,64.8,0.352,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
132967,64.8,0.352,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
126516,64.8,0.352,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
3437,64.8,0.352,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
121146,64.8,0.352,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
6010,64.8,0.352,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
126659,64.8,0.352,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
120502,64.8,0.352,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
133754,64.8,0.352,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
6816,64.8,0.352,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
130192,64.8,0.352,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
122979,65,0.35,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
124922,65,0.35,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
138966,65,0.35,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
129485,65,0.35,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
140350,65,0.35,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143949,65,0.35,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
123901,65,0.35,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
130810,65,0.35,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
128870,65,0.35,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
128803,65,0.35,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
124801,65,0.35,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
151061,65,0.35,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
131456,65.2,0.348,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
134291,65.2,0.348,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
146563,65.2,0.348,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
121068,65.2,0.348,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
125439,65.2,0.348,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
122188,65.2,0.348,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
127424,65.2,0.348,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
3856,65.2,0.348,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
144192,65.2,0.348,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
137785,65.2,0.348,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
123798,65.4,0.346,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
123906,65.4,0.346,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
127918,65.4,0.346,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
138613,65.4,0.346,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
146004,65.4,0.346,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
7199,65.4,0.346,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
126974,65.4,0.346,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
134089,65.4,0.346,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
131109,65.4,0.346,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
122198,65.4,0.346,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
139135,65.4,0.346,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
124001,65.4,0.346,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
133045,65.4,0.346,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
128700,65.4,0.346,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
131323,65.4,0.346,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143365,65.4,0.346,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
154392,65.4,0.346,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
127649,65.4,0.346,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
130821,65.4,0.346,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
135275,65.4,0.346,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
150317,65.6,0.344,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
